age;p10Be
29155;0.83869
29156;0.83827
29157;0.83776
29158;0.83717
29159;0.8365
29160;0.83574
29161;0.8349
29162;0.83397
29163;0.83296
29164;0.83188
29165;0.83073
29166;0.82952
29167;0.82827
29168;0.82699
29169;0.82568
29170;0.82437
29171;0.82307
29172;0.82178
29173;0.82053
29174;0.81932
29175;0.81816
29176;0.81707
29177;0.81605
29178;0.8151
29179;0.81423
29180;0.81344
29181;0.81272
29182;0.81209
29183;0.81154
29184;0.81106
29185;0.81064
29186;0.8103
29187;0.81002
29188;0.80979
29189;0.80962
29190;0.8095
29191;0.80942
29192;0.80939
29193;0.80941
29194;0.80946
29195;0.80956
29196;0.8097
29197;0.80988
29198;0.81011
29199;0.81038
29200;0.8107
29201;0.81108
29202;0.8115
29203;0.81197
29204;0.8125
29205;0.81307
29206;0.8137
29207;0.81437
29208;0.81509
29209;0.81585
29210;0.81664
29211;0.81745
29212;0.81829
29213;0.81913
29214;0.81999
29215;0.82083
29216;0.82167
29217;0.82248
29218;0.82327
29219;0.82403
29220;0.82475
29221;0.82542
29222;0.82605
29223;0.82663
29224;0.82717
29225;0.82766
29226;0.82811
29227;0.82852
29228;0.82889
29229;0.82923
29230;0.82954
29231;0.82984
29232;0.83013
29233;0.83042
29234;0.83072
29235;0.83104
29236;0.83138
29237;0.83178
29238;0.83222
29239;0.83273
29240;0.83333
29241;0.83401
29242;0.8348
29243;0.83571
29244;0.83674
29245;0.8379
29246;0.8392
29247;0.84065
29248;0.84224
29249;0.84398
29250;0.84585
29251;0.84785
29252;0.84997
29253;0.85219
29254;0.8545
29255;0.85687
29256;0.85928
29257;0.86171
29258;0.86413
29259;0.86652
29260;0.86886
29261;0.87113
29262;0.8733
29263;0.87535
29264;0.87728
29265;0.87907
29266;0.88071
29267;0.8822
29268;0.88354
29269;0.88473
29270;0.88577
29271;0.88667
29272;0.88744
29273;0.88809
29274;0.88862
29275;0.88905
29276;0.88939
29277;0.88965
29278;0.88985
29279;0.88998
29280;0.89007
29281;0.89012
29282;0.89014
29283;0.89014
29284;0.89011
29285;0.89007
29286;0.89003
29287;0.88998
29288;0.88993
29289;0.88988
29290;0.88983
29291;0.88979
29292;0.88976
29293;0.88974
29294;0.88972
29295;0.88972
29296;0.88973
29297;0.88975
29298;0.88978
29299;0.88983
29300;0.88988
29301;0.88995
29302;0.89003
29303;0.89012
29304;0.89022
29305;0.89033
29306;0.89045
29307;0.89058
29308;0.89071
29309;0.89085
29310;0.891
29311;0.89115
29312;0.89131
29313;0.89146
29314;0.89161
29315;0.89176
29316;0.8919
29317;0.89203
29318;0.89214
29319;0.89223
29320;0.8923
29321;0.89233
29322;0.89232
29323;0.89225
29324;0.89213
29325;0.89193
29326;0.89165
29327;0.89128
29328;0.89081
29329;0.89022
29330;0.88951
29331;0.88866
29332;0.88768
29333;0.88655
29334;0.88527
29335;0.88385
29336;0.88228
29337;0.88058
29338;0.87874
29339;0.8768
29340;0.87475
29341;0.87262
29342;0.87043
29343;0.86821
29344;0.86596
29345;0.86373
29346;0.86153
29347;0.85938
29348;0.8573
29349;0.85531
29350;0.85343
29351;0.85167
29352;0.85004
29353;0.84854
29354;0.84719
29355;0.84597
29356;0.84489
29357;0.84395
29358;0.84314
29359;0.84246
29360;0.8419
29361;0.84145
29362;0.84112
29363;0.84089
29364;0.84077
29365;0.84075
29366;0.84084
29367;0.84104
29368;0.84136
29369;0.84181
29370;0.8424
29371;0.84315
29372;0.84407
29373;0.84517
29374;0.84648
29375;0.84801
29376;0.84978
29377;0.8518
29378;0.85409
29379;0.85665
29380;0.85949
29381;0.86261
29382;0.86599
29383;0.86963
29384;0.87351
29385;0.87761
29386;0.88188
29387;0.88631
29388;0.89084
29389;0.89544
29390;0.90005
29391;0.90464
29392;0.90916
29393;0.91356
29394;0.91781
29395;0.92188
29396;0.92572
29397;0.92932
29398;0.93267
29399;0.93574
29400;0.93853
29401;0.94104
29402;0.94329
29403;0.94527
29404;0.94701
29405;0.94852
29406;0.94982
29407;0.95093
29408;0.95188
29409;0.95269
29410;0.95338
29411;0.95398
29412;0.95451
29413;0.95498
29414;0.95543
29415;0.95587
29416;0.95632
29417;0.9568
29418;0.95733
29419;0.95793
29420;0.95861
29421;0.95938
29422;0.96027
29423;0.96127
29424;0.96241
29425;0.96369
29426;0.9651
29427;0.96666
29428;0.96837
29429;0.9702
29430;0.97217
29431;0.97424
29432;0.97642
29433;0.97867
29434;0.98098
29435;0.98333
29436;0.98568
29437;0.98803
29438;0.99033
29439;0.99258
29440;0.99475
29441;0.99681
29442;0.99877
29443;1.0006
29444;1.0023
29445;1.0038
29446;1.0052
29447;1.0065
29448;1.0076
29449;1.0086
29450;1.0094
29451;1.0101
29452;1.0107
29453;1.0112
29454;1.0116
29455;1.012
29456;1.0122
29457;1.0124
29458;1.0126
29459;1.0127
29460;1.0128
29461;1.0128
29462;1.0129
29463;1.0129
29464;1.0129
29465;1.013
29466;1.013
29467;1.013
29468;1.0131
29469;1.0132
29470;1.0133
29471;1.0135
29472;1.0136
29473;1.0139
29474;1.0141
29475;1.0144
29476;1.0148
29477;1.0151
29478;1.0156
29479;1.0161
29480;1.0166
29481;1.0171
29482;1.0177
29483;1.0184
29484;1.019
29485;1.0197
29486;1.0204
29487;1.0211
29488;1.0217
29489;1.0224
29490;1.0231
29491;1.0238
29492;1.0244
29493;1.025
29494;1.0256
29495;1.0261
29496;1.0266
29497;1.027
29498;1.0274
29499;1.0278
29500;1.028
29501;1.0283
29502;1.0285
29503;1.0286
29504;1.0286
29505;1.0286
29506;1.0285
29507;1.0283
29508;1.028
29509;1.0276
29510;1.027
29511;1.0263
29512;1.0254
29513;1.0243
29514;1.023
29515;1.0214
29516;1.0195
29517;1.0173
29518;1.0147
29519;1.0118
29520;1.0085
29521;1.0049
29522;1.0008
29523;0.99636
29524;0.99151
29525;0.9863
29526;0.98075
29527;0.97489
29528;0.96877
29529;0.96244
29530;0.95596
29531;0.94938
29532;0.94277
29533;0.9362
29534;0.92974
29535;0.92343
29536;0.91734
29537;0.91152
29538;0.90601
29539;0.90085
29540;0.89607
29541;0.89167
29542;0.88767
29543;0.88406
29544;0.88085
29545;0.87801
29546;0.87553
29547;0.87339
29548;0.87155
29549;0.86999
29550;0.86868
29551;0.86759
29552;0.8667
29553;0.86599
29554;0.86543
29555;0.86499
29556;0.86468
29557;0.86447
29558;0.86436
29559;0.86433
29560;0.86438
29561;0.86452
29562;0.86474
29563;0.86504
29564;0.86542
29565;0.8659
29566;0.86647
29567;0.86713
29568;0.86788
29569;0.86874
29570;0.86969
29571;0.87074
29572;0.87188
29573;0.87311
29574;0.87441
29575;0.87578
29576;0.87721
29577;0.87868
29578;0.88018
29579;0.88169
29580;0.8832
29581;0.8847
29582;0.88616
29583;0.88759
29584;0.88896
29585;0.89027
29586;0.89151
29587;0.89268
29588;0.89377
29589;0.89478
29590;0.89573
29591;0.8966
29592;0.89741
29593;0.89817
29594;0.89889
29595;0.89957
29596;0.90023
29597;0.90088
29598;0.90154
29599;0.90222
29600;0.90294
29601;0.90371
29602;0.90454
29603;0.90545
29604;0.90646
29605;0.90757
29606;0.9088
29607;0.91016
29608;0.91166
29609;0.9133
29610;0.91509
29611;0.91703
29612;0.91911
29613;0.92132
29614;0.92366
29615;0.92612
29616;0.92867
29617;0.9313
29618;0.93398
29619;0.93668
29620;0.93939
29621;0.94208
29622;0.94473
29623;0.9473
29624;0.94977
29625;0.95214
29626;0.95437
29627;0.95646
29628;0.9584
29629;0.96018
29630;0.96179
29631;0.96325
29632;0.96454
29633;0.96569
29634;0.9667
29635;0.96757
29636;0.96834
29637;0.96899
29638;0.96957
29639;0.97007
29640;0.97052
29641;0.97092
29642;0.97131
29643;0.97169
29644;0.97209
29645;0.97251
29646;0.97298
29647;0.97352
29648;0.97413
29649;0.97485
29650;0.97569
29651;0.97666
29652;0.97778
29653;0.97906
29654;0.98052
29655;0.98217
29656;0.98401
29657;0.98605
29658;0.98829
29659;0.99073
29660;0.99335
29661;0.99614
29662;0.99908
29663;1.0022
29664;1.0053
29665;1.0086
29666;1.0119
29667;1.0152
29668;1.0186
29669;1.0218
29670;1.025
29671;1.0281
29672;1.031
29673;1.0338
29674;1.0364
29675;1.0389
29676;1.0411
29677;1.0432
29678;1.045
29679;1.0467
29680;1.0481
29681;1.0494
29682;1.0506
29683;1.0515
29684;1.0523
29685;1.053
29686;1.0536
29687;1.054
29688;1.0543
29689;1.0545
29690;1.0546
29691;1.0546
29692;1.0545
29693;1.0543
29694;1.054
29695;1.0536
29696;1.053
29697;1.0523
29698;1.0515
29699;1.0505
29700;1.0494
29701;1.0481
29702;1.0467
29703;1.0451
29704;1.0434
29705;1.0414
29706;1.0394
29707;1.0372
29708;1.0349
29709;1.0325
29710;1.03
29711;1.0275
29712;1.0249
29713;1.0224
29714;1.0198
29715;1.0173
29716;1.0149
29717;1.0126
29718;1.0103
29719;1.0082
29720;1.0062
29721;1.0044
29722;1.0027
29723;1.0011
29724;0.99975
29725;0.9985
29726;0.9974
29727;0.99643
29728;0.9956
29729;0.99489
29730;0.9943
29731;0.99383
29732;0.99347
29733;0.99323
29734;0.99309
29735;0.99306
29736;0.99314
29737;0.99335
29738;0.99369
29739;0.99415
29740;0.99477
29741;0.99553
29742;0.99646
29743;0.99756
29744;0.99884
29745;1.0003
29746;1.0019
29747;1.0038
29748;1.0058
29749;1.0079
29750;1.0103
29751;1.0128
29752;1.0153
29753;1.018
29754;1.0208
29755;1.0236
29756;1.0264
29757;1.0293
29758;1.032
29759;1.0347
29760;1.0373000000000001
29761;1.0398
29762;1.0421
29763;1.0443
29764;1.0464
29765;1.0482
29766;1.0499
29767;1.0514
29768;1.0527
29769;1.0539
29770;1.0549
29771;1.0557
29772;1.0565
29773;1.0571
29774;1.0576
29775;1.058
29776;1.0583
29777;1.0586
29778;1.0588
29779;1.059
29780;1.0592
29781;1.0593
29782;1.0594
29783;1.0596
29784;1.0597
29785;1.0599
29786;1.06
29787;1.0602
29788;1.0604
29789;1.0607
29790;1.061
29791;1.0613
29792;1.0616
29793;1.062
29794;1.0624
29795;1.0628
29796;1.0632
29797;1.0636
29798;1.064
29799;1.0644
29800;1.0647
29801;1.065
29802;1.0652
29803;1.0654
29804;1.0654
29805;1.0654
29806;1.0652
29807;1.0649
29808;1.0645
29809;1.064
29810;1.0634
29811;1.0626
29812;1.0617
29813;1.0607
29814;1.0595
29815;1.0583
29816;1.057
29817;1.0556
29818;1.0542
29819;1.0527
29820;1.0511
29821;1.0496
29822;1.048
29823;1.0464
29824;1.0448
29825;1.0432
29826;1.0416
29827;1.0399
29828;1.0383
29829;1.0366
29830;1.0348
29831;1.033
29832;1.0312
29833;1.0292
29834;1.0272
29835;1.0251
29836;1.0229
29837;1.0206
29838;1.0182
29839;1.0158
29840;1.0132
29841;1.0107
29842;1.008
29843;1.0054
29844;1.0028
29845;1.0002
29846;0.99763
29847;0.99514
29848;0.99275
29849;0.99047
29850;0.98832
29851;0.9863
29852;0.98443
29853;0.98272
29854;0.98116
29855;0.97976
29856;0.97852
29857;0.97743
29858;0.97648
29859;0.97567
29860;0.97498
29861;0.97441
29862;0.97395
29863;0.97358
29864;0.97331
29865;0.97311
29866;0.97299
29867;0.97294
29868;0.97296
29869;0.97304
29870;0.97319
29871;0.97342
29872;0.97371
29873;0.97409
29874;0.97455
29875;0.9751
29876;0.97574
29877;0.9765
29878;0.97736
29879;0.97834
29880;0.97944
29881;0.98065
29882;0.98199
29883;0.98344
29884;0.98499
29885;0.98665
29886;0.98839
29887;0.99021
29888;0.99208
29889;0.99399
29890;0.99592
29891;0.99784
29892;0.99974
29893;1.0016
29894;1.0034
29895;1.0051
29896;1.0067
29897;1.0082
29898;1.0096
29899;1.0108
29900;1.0119
29901;1.0128
29902;1.0136
29903;1.0141
29904;1.0145
29905;1.0147
29906;1.0147
29907;1.0145
29908;1.0141
29909;1.0134
29910;1.0124
29911;1.0111
29912;1.0096
29913;1.0077
29914;1.0054
29915;1.0028
29916;0.9998
29917;0.99637
29918;0.99252
29919;0.98825
29920;0.98357000000000006
29921;0.97848
29922;0.973
29923;0.96717
29924;0.96102
29925;0.9546
29926;0.94797
29927;0.94118
29928;0.93431
29929;0.92741
29930;0.92055
29931;0.91382
29932;0.90726
29933;0.90093
29934;0.8949
29935;0.88921
29936;0.88389
29937;0.87896
29938;0.87446
29939;0.87038
29940;0.86673
29941;0.8635
29942;0.86067
29943;0.85824
29944;0.85619
29945;0.85447
29946;0.85309
29947;0.852
29948;0.8512
29949;0.85066
29950;0.85037
29951;0.85032
29952;0.8505
29953;0.8509
29954;0.85154
29955;0.85241
29956;0.85351
29957;0.85486
29958;0.85647
29959;0.85834
29960;0.86049
29961;0.86291
29962;0.86561
29963;0.86858
29964;0.87182
29965;0.87532
29966;0.87905
29967;0.883
29968;0.88712
29969;0.89139
29970;0.89578
29971;0.90022
29972;0.90469
29973;0.90914
29974;0.91352
29975;0.9178
29976;0.92193
29977;0.92587
29978;0.92961
29979;0.93311
29980;0.93637
29981;0.93935
29982;0.94207
29983;0.94451
29984;0.94668
29985;0.94859
29986;0.95025
29987;0.95167
29988;0.95287
29989;0.95386
29990;0.95464
29991;0.95525
29992;0.95568
29993;0.95594
29994;0.95605
29995;0.956
29996;0.95579
29997;0.95543
29998;0.95489
29999;0.95419
30000;0.9533
30001;0.95222
30002;0.95093
30003;0.94943
30004;0.9477
30005;0.94573
30006;0.94353
30007;0.94108
30008;0.93839
30009;0.93547
30010;0.93233
30011;0.92899
30012;0.92546
30013;0.92177
30014;0.91796
30015;0.91405
30016;0.91009
30017;0.90611
30018;0.90215
30019;0.89825
30020;0.89444
30021;0.89076
30022;0.88724
30023;0.8839
30024;0.88076
30025;0.87784
30026;0.87514
30027;0.87267
30028;0.87043
30029;0.86841
30030;0.8666
30031;0.86498
30032;0.86354
30033;0.86227
30034;0.86113
30035;0.86012
30036;0.8592
30037;0.85837
30038;0.8576
30039;0.85689
30040;0.85621
30041;0.85556
30042;0.85492
30043;0.85431
30044;0.85371
30045;0.85313
30046;0.85258
30047;0.85205
30048;0.85157
30049;0.85114
30050;0.85078
30051;0.85049
30052;0.85028
30053;0.85018
30054;0.85018
30055;0.8503
30056;0.85054
30057;0.85089
30058;0.85136
30059;0.85195
30060;0.85263
30061;0.85341
30062;0.85427
30063;0.8552
30064;0.85617
30065;0.85717
30066;0.8582
30067;0.85922
30068;0.86023
30069;0.86121
30070;0.86215
30071;0.86304
30072;0.86389
30073;0.86467
30074;0.86539
30075;0.86606
30076;0.86666
30077;0.86721
30078;0.86771
30079;0.86817
30080;0.86859
30081;0.86898
30082;0.86935
30083;0.86971
30084;0.87007
30085;0.87044
30086;0.87084
30087;0.87126
30088;0.87174
30089;0.87227
30090;0.87287
30091;0.87356
30092;0.87434
30093;0.87524
30094;0.87625
30095;0.87739
30096;0.87867
30097;0.88009
30098;0.88166
30099;0.88337
30100;0.88523
30101;0.88722
30102;0.88935
30103;0.89159
30104;0.89393
30105;0.89635
30106;0.89884
30107;0.90136
30108;0.9039
30109;0.90642
30110;0.90892
30111;0.91135
30112;0.91371
30113;0.91597
30114;0.91812
30115;0.92013
30116;0.92201
30117;0.92374
30118;0.92532
30119;0.92675
30120;0.92802
30121;0.92916
30122;0.93014
30123;0.931
30124;0.93173
30125;0.93234
30126;0.93285
30127;0.93325
30128;0.93357
30129;0.9338
30130;0.93396
30131;0.93405
30132;0.93407
30133;0.93403
30134;0.93394
30135;0.93379
30136;0.93359
30137;0.93334
30138;0.93304
30139;0.93268
30140;0.93228
30141;0.93183
30142;0.93134
30143;0.9308
30144;0.93022
30145;0.9296
30146;0.92895
30147;0.92827
30148;0.92757
30149;0.92685
30150;0.92612
30151;0.92539
30152;0.92466
30153;0.92394
30154;0.92323
30155;0.92255
30156;0.92189
30157;0.92126
30158;0.92067
30159;0.92012
30160;0.91961
30161;0.91914
30162;0.91871
30163;0.91831
30164;0.91796
30165;0.91765
30166;0.91737
30167;0.91712
30168;0.9169
30169;0.91671
30170;0.91654
30171;0.91639
30172;0.91625
30173;0.91612
30174;0.916
30175;0.91589
30176;0.91577
30177;0.91566
30178;0.91553
30179;0.91539
30180;0.91524
30181;0.91506
30182;0.91487
30183;0.91464
30184;0.91439
30185;0.91411
30186;0.9138
30187;0.91345
30188;0.91306
30189;0.91265
30190;0.9122
30191;0.91172
30192;0.91121
30193;0.91068
30194;0.91013
30195;0.90956
30196;0.90899
30197;0.90841
30198;0.90784
30199;0.90728
30200;0.90674
30201;0.90622
30202;0.90572
30203;0.90526
30204;0.90483
30205;0.90443
30206;0.90408
30207;0.90376
30208;0.90348
30209;0.90324
30210;0.90304
30211;0.90287
30212;0.90273
30213;0.90262
30214;0.90253
30215;0.90246
30216;0.90242
30217;0.90238
30218;0.90236
30219;0.90234
30220;0.90233
30221;0.90232
30222;0.9023
30223;0.90228
30224;0.90225
30225;0.90221
30226;0.90216
30227;0.9021
30228;0.90203
30229;0.90194
30230;0.90184
30231;0.90173
30232;0.90161
30233;0.90148
30234;0.90135
30235;0.90122
30236;0.90109
30237;0.90096
30238;0.90085
30239;0.90074
30240;0.90065
30241;0.90057
30242;0.90052
30243;0.90049
30244;0.90048
30245;0.90049
30246;0.90052
30247;0.90058
30248;0.90065
30249;0.90073
30250;0.90083
30251;0.90094
30252;0.90105
30253;0.90117
30254;0.90128
30255;0.90138
30256;0.90147
30257;0.90155
30258;0.90161
30259;0.90164
30260;0.90165
30261;0.90163
30262;0.90157
30263;0.90148
30264;0.90134
30265;0.90116
30266;0.90093
30267;0.90064
30268;0.90028
30269;0.89987
30270;0.89938
30271;0.89881
30272;0.89816
30273;0.89743
30274;0.89662
30275;0.89571
30276;0.89472
30277;0.89364
30278;0.89248
30279;0.89125
30280;0.88994
30281;0.88858
30282;0.88718
30283;0.88575
30284;0.8843
30285;0.88286
30286;0.88143
30287;0.88004
30288;0.8787
30289;0.87743
30290;0.87624
30291;0.87514
30292;0.87415
30293;0.87326
30294;0.87249
30295;0.87183
30296;0.87128
30297;0.87084
30298;0.8705
30299;0.87025
30300;0.87008
30301;0.86997
30302;0.86993
30303;0.86992
30304;0.86994
30305;0.86997
30306;0.87
30307;0.87001
30308;0.86998
30309;0.8699
30310;0.86975
30311;0.86952
30312;0.86918
30313;0.86872
30314;0.86812
30315;0.86736
30316;0.86641
30317;0.86527
30318;0.86391
30319;0.86231
30320;0.86046
30321;0.85834
30322;0.85596
30323;0.8533
30324;0.85037
30325;0.84717
30326;0.84372
30327;0.84003
30328;0.83613
30329;0.83205
30330;0.82782
30331;0.82348
30332;0.81908
30333;0.81466
30334;0.81026
30335;0.80593
30336;0.80171
30337;0.79764
30338;0.79375
30339;0.79007
30340;0.78663
30341;0.78344
30342;0.78051
30343;0.77786
30344;0.77547
30345;0.77334
30346;0.77147
30347;0.76983
30348;0.76842
30349;0.76721
30350;0.76618
30351;0.76531
30352;0.76458
30353;0.76397
30354;0.76346
30355;0.76302
30356;0.76265
30357;0.76232
30358;0.76203
30359;0.76175
30360;0.76147
30361;0.76118
30362;0.76088
30363;0.76055
30364;0.76018
30365;0.75978
30366;0.75932
30367;0.75881
30368;0.75825
30369;0.75763
30370;0.75695
30371;0.75622
30372;0.75543
30373;0.75458
30374;0.75369
30375;0.75276
30376;0.7518
30377;0.75081
30378;0.74981
30379;0.7488
30380;0.7478
30381;0.74681
30382;0.74585
30383;0.74492
30384;0.74402
30385;0.74318
30386;0.74238
30387;0.74164
30388;0.74096
30389;0.74034
30390;0.73978
30391;0.73928
30392;0.73884
30393;0.73846
30394;0.73813
30395;0.73785
30396;0.73762
30397;0.73743
30398;0.73729
30399;0.73719
30400;0.73714
30401;0.73712
30402;0.73716
30403;0.73724
30404;0.73738
30405;0.73759
30406;0.73787
30407;0.73825
30408;0.73875
30409;0.73937
30410;0.74015
30411;0.74112
30412;0.7423
30413;0.74373
30414;0.74544
30415;0.74747
30416;0.74985
30417;0.75261
30418;0.75579
30419;0.75941
30420;0.7635
30421;0.76806
30422;0.77311
30423;0.77863
30424;0.78461
30425;0.79103
30426;0.79784
30427;0.80501
30428;0.81247
30429;0.82017
30430;0.82802
30431;0.83595
30432;0.84389
30433;0.85175
30434;0.85946
30435;0.86695
30436;0.87414
30437;0.88099
30438;0.88744
30439;0.89345
30440;0.899
30441;0.90407
30442;0.90865
30443;0.91274
30444;0.91636
30445;0.91952
30446;0.92224
30447;0.92455
30448;0.92647
30449;0.92804
30450;0.92929
30451;0.93023
30452;0.93091
30453;0.93133
30454;0.93152
30455;0.93151
30456;0.93129
30457;0.93089
30458;0.93031
30459;0.92956
30460;0.92865
30461;0.92758
30462;0.92636
30463;0.92499
30464;0.92348
30465;0.92183
30466;0.92007
30467;0.9182
30468;0.91623
30469;0.91418
30470;0.91208
30471;0.90993
30472;0.90776
30473;0.90559
30474;0.90345
30475;0.90134
30476;0.8993
30477;0.89734
30478;0.89548
30479;0.89372
30480;0.89209
30481;0.89059
30482;0.88922
30483;0.888
30484;0.88692
30485;0.88598
30486;0.88519
30487;0.88454
30488;0.88404
30489;0.88367
30490;0.88345
30491;0.88337
30492;0.88344
30493;0.88366
30494;0.88404
30495;0.88458
30496;0.88529
30497;0.88619
30498;0.88728
30499;0.88857
30500;0.89008
30501;0.89181
30502;0.89376
30503;0.89594
30504;0.89834
30505;0.90096
30506;0.90378
30507;0.9068
30508;0.90999
30509;0.91332
30510;0.91677
30511;0.9203
30512;0.92388
30513;0.92747
30514;0.93104
30515;0.93455
30516;0.93797
30517;0.94126
30518;0.9444
30519;0.94737
30520;0.95014
30521;0.95271
30522;0.95507
30523;0.95721
30524;0.95913
30525;0.96085
30526;0.96237
30527;0.96371
30528;0.96488
30529;0.9659
30530;0.96679
30531;0.96758
30532;0.96827
30533;0.96889
30534;0.96946
30535;0.97
30536;0.97051
30537;0.97102
30538;0.97153
30539;0.97205
30540;0.97259
30541;0.97316
30542;0.97376
30543;0.97439
30544;0.97505
30545;0.97573
30546;0.97644
30547;0.97717
30548;0.97791
30549;0.97865
30550;0.9794
30551;0.98013
30552;0.98084
30553;0.98153
30554;0.98219
30555;0.98281
30556;0.98338
30557;0.98391
30558;0.98438
30559;0.9848
30560;0.98515
30561;0.98544
30562;0.98567
30563;0.98584
30564;0.98593
30565;0.98596
30566;0.98591
30567;0.98578
30568;0.98557
30569;0.98528
30570;0.98489
30571;0.98439
30572;0.98379
30573;0.98307
30574;0.98222
30575;0.98124
30576;0.98011
30577;0.97885
30578;0.97743
30579;0.97587
30580;0.97416
30581;0.97231
30582;0.97033
30583;0.96823
30584;0.96603000000000006
30585;0.96374
30586;0.96138
30587;0.95897
30588;0.95655
30589;0.95413
30590;0.95173
30591;0.94939
30592;0.94712
30593;0.94494
30594;0.94287
30595;0.94093
30596;0.93912
30597;0.93747
30598;0.93596
30599;0.93461
30600;0.93342
30601;0.93239
30602;0.93152
30603;0.9308
30604;0.93024
30605;0.92982
30606;0.92956
30607;0.92944
30608;0.92947
30609;0.92966
30610;0.93
30611;0.9305
30612;0.93116
30613;0.932
30614;0.93303
30615;0.93424
30616;0.93565
30617;0.93726
30618;0.93908
30619;0.9411
30620;0.94333
30621;0.94575
30622;0.94836
30623;0.95115
30624;0.95408
30625;0.95715
30626;0.96033
30627;0.96358
30628;0.96688
30629;0.97019
30630;0.97348
30631;0.97672
30632;0.97987
30633;0.98292
30634;0.98582
30635;0.98857
30636;0.99114
30637;0.99351
30638;0.99568
30639;0.99763
30640;0.99937
30641;1.0009
30642;1.0022
30643;1.0033
30644;1.0042
30645;1.0049
30646;1.0054
30647;1.0058
30648;1.0059
30649;1.0059
30650;1.0058
30651;1.0054
30652;1.0049
30653;1.0043
30654;1.0036
30655;1.0026
30656;1.0016
30657;1.0005
30658;0.99919
30659;0.99781
30660;0.99635
30661;0.9948
30662;0.9932
30663;0.99154
30664;0.98986
30665;0.98816
30666;0.98647
30667;0.9848
30668;0.98316
30669;0.98157
30670;0.98005
30671;0.9786
30672;0.97724
30673;0.97596
30674;0.97478
30675;0.97368
30676;0.97268
30677;0.97176
30678;0.97092
30679;0.97015
30680;0.96944
30681;0.96879
30682;0.96817
30683;0.96758
30684;0.96702
30685;0.96646
30686;0.96589
30687;0.96532
30688;0.96473
30689;0.96413
30690;0.96349
30691;0.96283
30692;0.96214
30693;0.96143
30694;0.9607
30695;0.95995
30696;0.9592
30697;0.95845
30698;0.9577
30699;0.95699
30700;0.9563
30701;0.95567
30702;0.95511
30703;0.95463
30704;0.95425
30705;0.954
30706;0.95389
30707;0.95394
30708;0.95419
30709;0.95466
30710;0.95536
30711;0.95634
30712;0.95761
30713;0.95921
30714;0.96116
30715;0.96348
30716;0.96619
30717;0.96931
30718;0.97284
